ISO,Year,Count,Barrier.removal,Climate.strategy,Economic.instruments,Information.and.education,Policy.support,Regulatory.Instruments,RDD,Target,Voluntary.approaches,Market.Instr,Non.Market.Instr,TechSup.Instr,EPS_MKT,EPS_NMKT,TECHSUP,EPS,EPS_MKT_CC,EPS_NMKT_CC,EPS_CC,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,EPS_Difference,EPS_MKT_CC_Difference,EPS_NMKT_CC_Difference,EPS_CC_Difference,SpatialLag.Count,SpatialLag.Barrier.removal,SpatialLag.Climate.strategy,SpatialLag.Economic.instruments,SpatialLag.Information.and.education,SpatialLag.Policy.support,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.Target,SpatialLag.Voluntary.approaches,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,SpatialLag.EPS,SpatialLag.EPS_MKT_CC,SpatialLag.EPS_NMKT_CC,SpatialLag.EPS_CC,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_CC_Difference,SpatialLag.EPS_NMKT_CC_Difference,SpatialLag.EPS_CC_Difference
SAU,2007,2,0,0,0,1,0,2,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.647950206070412,0.21834919808653747,0.36085069429085614,4.540368198412748,3.855150239886653,3.2542705560076186,4.261784830644991,2.9123867805828163,0.5970641288097253,2.048509799992782,1.118772571434696,9.778397037774255,2.34480432398748,0.907145067242621,3.7461225633504225,1.8505096589143446,2.1690373591646868,0.6804823213217539,3.7227774297849003,2.084133085545715,-0.10529134697675385,0.059822675330100925,0.04669617325321841,0.0014184206629518355,-0.12588274905967825,0.011526321747285049,-0.022952071558947188
TUR,2007,6,0,0,1,3,5,5,1,0,1,0,6,0,0.83,1.75,2.25,1.61,1,1,1.42,0,0,0,0,0,0,0,8.456507381381261,0.08104109603715191,0.3979370918595975,3.8448887842208332,2.0878640584990835,1.7034613472576,2.66331686930943,1.695474822288558,0.4195222267738319,0.92120855165282,2.0889345748152914,5.894219126745882,1.1216331657821315,0.8754458283512209,3.858718406228972,1.6333078497473583,2.1230237619201455,0.9206072017453167,4.188983740856623,2.247383952639483,-0.29071726728579006,0.013704290240204026,0.12745947229551025,-0.04897536679503046,-0.3487119231466056,0.0077784798233350265,-0.07150193717597872
USA,2007,26,1,0,9,11,5,8,10,2,9,0,20,8,0.5,3,1.5,1.67,0.6,3,1.7,0,0,0,0,0,0,0,11.590533182093656,0.16532354066393207,1.0716372356257782,5.297595051815596,3.2708862947329442,2.7510375304566237,3.3055232353362003,1.3632554244312722,0.12212378667552318,1.1332976835722657,1.7269799265239976,8.865746401865234,1.1557303768216458,0.5940355479428474,3.8410653597658775,1.4869439874701476,1.9739549044603595,0.5132215925496825,4.048990493221906,2.0166406923960527,-0.05468235316770575,0.2806948195761203,0.016043979081313532,0.08227842016489284,-0.06349851681236993,0.25639744302971196,0.06956244188316951
ZAF,2007,6,0,0,2,0,3,3,0,1,0,1,3,0,0.33,1,0,0.44,0.4,0,0.13,0,0,0,0,0,0,0,11.043392622503443,0.14271350942691774,0.42984449789481294,4.219807045977895,3.1917428459234283,2.7805268560771292,3.543363893703935,2.3916677539316598,0.510060279693587,1.518133285823017,1.4515276666761392,8.444168767904053,1.750364869490282,0.8570879137975764,3.65253138701922,1.572608848835838,2.0280120157027395,0.806073388978054,3.7006491537622055,2.025952773037474,-0.186901593147762,0.04765579248210862,0.03804289279088553,-0.03264615005546884,-0.22394295828794708,0.017392791308691317,-0.056387076431612754
ARG,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.847778020737575,0.,0.460135334790718,5.383706740799408,2.79033863735621,2.4253636470009106,3.092515495808832,3.4424015681797444,0.3151130953299347,1.5478198386884512,2.772362641169884,8.745457233264247,2.5182274208557858,0.6323033438013473,2.2432400643910313,0.9048393836933287,1.2597251254219406,0.670639219419957,2.184256560205511,1.2543358721593385,0.15973128023231747,0.002088822586264764,0.07197614907147336,0.07874130718219105,0.18988247433530342,0.,0.08765740268530242
AUS,2008,10,0,0,5,3,2,1,5,0,1,0,7,5,1.33,4.5,1.25,2.36,1.6,6,2.95,0.16,0,0.25,0.14,0.2,0,0.15,12.212135636024307,0.,0.4995610214209915,5.2232146170456835,2.996639024104116,1.682794244501781,3.0329025505131098,2.9089863210214806,0.5720847434283884,1.7122068255208345,2.447972110995394,8.616196289913027,2.357336164997056,1.039441125672828,3.54183856360275,1.6788821012635773,2.087436363616022,0.7964353119328427,3.507856425029719,1.9935102687467863,0.14070804378872995,0.001195894437938935,0.03482625373936252,0.05886674716134006,0.16721544803141003,0.,0.06731908132105999
BRA,2008,5,0,1,1,0,2,1,1,0,0,1,3,0,0.17,0.5,0,0.22,0.2,0,0.07,0,0,0,0,0,0,0,16.491583576222645,0.,0.1711799907906526,7.412937641624552,4.488905068941519,2.172727353214361,3.980462718189409,4.763224013970918,0.5324953443811578,2.3024244897851616,3.446042270759496,11.347783708469823,3.9001628684943026,0.8230828683761376,3.010631464393165,1.430476929482456,1.755574905900739,0.8246069776904403,3.138638767608173,1.7970954499004077,0.1993831362288392,0.0014607242203784109,0.12323792544880471,0.10819485265491284,0.2373226746840389,0.,0.11985067906405752
CAN,2008,7,0,0,3,2,1,4,1,0,0,1,6,1,0.33,5.75,2.75,2.94,0.4,6,3.05,0,0,0.25,0.0800000000000001,0,0,0.0799999999999996,39.59633221897065,0.,0.08630073438062635,18.464581356873772,11.21060499689261,3.4952442487152386,8.981726576400145,14.14652991922952,0.9013341468985492,6.358510757156244,8.787208615984655,26.757403621782526,11.758272657722728,0.75607001385893,3.079900578759348,1.8279104420458132,1.8881308098570748,0.8399598141490965,3.111820502567862,1.9239834294041323,0.184744840984936,0.0006402501293498951,0.38818135668884135,0.18883021792004326,0.21817762646011826,0.,0.1997853311570404
CHN,2008,5,0,0,2,0,2,2,0,0,1,1,4,0,0.67,1.75,0,0.81,0.6,2,0.87,0.34,0,0,0.12,0.4,0,0.14,17.973170116977048,0.,0.40983059986188014,7.8801454524703685,5.091647213013788,2.03944590027235,4.168958423672434,5.315872386964575,0.6953353253503396,2.490067799655736,3.557171685843184,12.444527213079706,4.387805899411411,1.0217867242444496,3.823182469926757,2.0482944627182373,2.2979440124219,0.8582650836633374,3.8747574050519575,2.2585490833857804,0.12464574921573318,0.002769375663707962,0.10049680273960936,0.07434295394383589,0.14937307062749566,0.,0.08121012488744653
DEU,2008,17,0,0,6,8,3,3,2,1,0,1,11,1,1.33,5.25,2.5,3.03,1.6,5,3.03,0.5,0,0.25,0.25,0.6,0,0.28,12.603455535818554,0.,0.2427115867839945,5.6757044037856925,2.7108851912741514,2.0475965904314437,3.511106928625909,3.087485225006297,0.6710262285478061,1.9320334024616788,3.191639539096789,8.76965135742137,2.6156650115641202,1.217605508450414,3.691683384305347,1.8379361764326663,2.249550916571028,1.3311541541301692,3.9507340748824373,2.373099831604889,0.3038033748820079,0.007371966257475602,0.04464142254257499,0.1194275532814226,0.36309470086754736,0.,0.1361448241576641
ESP,2008,13,0,0,6,1,6,3,2,0,1,4,11,2,1.17,4.75,1.75,2.56,1.4,5,2.72,0.5,0,-0.25,0.0899999999999999,0.6,0,0.12,11.415210317326533,0.,0.16634357375701744,4.757429955644861,3.341762169742018,1.7778009516894073,3.0022428483032333,2.0472451655299158,0.7675815818821334,1.3467288061506433,2.2585985965530897,7.599378638170092,1.586755549052524,1.3143471380123257,4.104697243816963,2.1993951648213432,2.5404661671604805,1.4940761818178259,4.229681454458233,2.6399511145425367,0.36680294152388787,0.0055738644626294,0.08327198787253642,0.15257314346423467,0.4394117302788961,0.,0.1734754823225169
FRA,2008,7,0,0,2,2,0,2,1,1,3,1,5,1,1.5,4.75,4,3.42,1.8,5,3.6,0.5,0,0,0.17,0.6,0,0.2,14.30847075103235,0.,0.1827988195473839,6.237654135124126,4.046522860725154,2.9058142289301996,3.5231766947072733,2.7567324179020813,0.6660549131435376,0.9899720327664743,2.993964143399152,9.737410468486132,2.1495573233625396,1.2876117734649424,4.220833562179215,1.785298433581112,2.432059729603565,1.4518637312333984,4.304425237932874,2.512766692356106,0.36612714335993085,0.005252669984690923,0.0851429589857268,0.15272827693956,0.43858963044753235,0.,0.17383847760178128
GBR,2008,5,0,1,1,1,1,3,0,2,0,1,4,0,2.17,4.75,0.5,2.47,2.6,5,2.7,0.67,0,0,0.22,0.8,0,0.27,17.01516271449774,0.,0.1308941243590922,7.425178442456695,4.993173588318491,2.484520326750445,3.981427748118171,4.292895937592235,0.6211839336811515,2.0857396534625416,3.3252160288123154,11.59781367867785,3.4550153777438464,1.0560393225063787,3.900331183613495,2.0716823719311344,2.344104790943429,1.1617946892726538,4.003912752894978,2.4113989215367644,0.2837910601022617,0.005424020976954884,0.1379469515189588,0.1430548979584368,0.3393808385540628,0.,0.15807129233443612
IDN,2008,6,0,1,0,0,3,5,1,0,0,0,5,0,0,1,0,0.33,0,1,0.33,0,0,0,0,0,0,0,15.562387742665784,0.,0.38158068951607993,7.335687437631558,3.4599231093934715,2.1578287756626198,4.5514682170074,4.005000474992282,0.46072494600001546,1.9556159581529258,4.352489872829468,10.31190012288768,3.3413936760267076,1.367935558815176,4.2452979263978525,2.2127749703151536,2.607528777827916,1.3171701267765064,4.2657981295863205,2.5963361465907324,0.24271321687618053,0.001855419632527201,0.003914056511923371,0.08156075090690415,0.290936726576307,0.,0.09635003684991564
IND,2008,4,0,1,3,0,0,1,1,0,0,2,2,0,0.5,3.5,0.5,1.5,0.6,4,1.7,0,0,0,0,0,0,0,13.998898411381688,0.,0.25229801124133594,6.189973293548887,3.8030375124227858,2.016208077921557,3.5349422799622836,3.87011270571021,0.6001097109021307,1.8827670689611324,2.722621854688142,9.75378337506211,3.2174792654870674,0.9125448080376652,3.0986358193142274,1.373074650189889,1.7954005335797723,0.9133271856141129,3.260869561062916,1.8486371315908563,0.20464663362939342,0.003973095203267076,0.09408619377406707,0.10143329735666452,0.2439169747711995,0.,0.11280916745262135
ITA,2008,10,0,0,7,0,3,4,1,0,0,6,5,1,2,4.75,2.5,3.08,2.2,5,3.23,0.33,0,0,0.11,0.4,0,0.13,12.664981814907588,0.,0.16230215744507737,4.999415919250592,3.928994498130345,2.1944066119034975,2.9769692315773133,2.5116619241149483,0.7811679883986904,1.4534226720182744,2.0518468946488233,8.912732583079459,1.9548529262630754,1.1264705477250554,3.9383187795193244,1.96982865122494,2.34678785753679,1.2798369943819696,4.126826588748494,2.4584607214078975,0.34674314339000606,0.00803709748554687,0.07969028428936255,0.1459404488246206,0.4147336350632143,0.,0.16452200776683107
JPN,2008,8,0,1,3,2,1,1,1,1,1,1,6,1,1.5,4.5,3,3,0.6,4,2.53,-0.17,0,0,-0.0600000000000001,-0.2,0,-0.0700000000000003,16.084180011325326,0.,0.18674219749280485,7.161655753276394,4.226150402228054,2.1482156340311143,4.072159266466996,4.792152833433848,0.45671507879934947,2.3973801892068787,3.209800194809442,11.240589258546924,3.9802253609913407,0.7984537807129735,2.969654906668442,1.2241960335082978,1.6651413523551932,0.7698489967925204,3.2071251474521585,1.733575517721559,0.20874251558264237,0.001126454413966783,0.10122925571329389,0.10471011582547085,0.24765319601110963,0.,0.1169658042931597
KOR,2008,4,0,1,0,1,0,2,0,0,1,0,4,0,1.17,5.25,3,3.14,0.2,5,2.73,0,0,-0.5,-0.17,0,0,-0.17,13.154230560121311,0.,0.24561134793259187,5.8781713367045905,3.2727929412592762,1.9992938742791253,3.201528891362722,3.493579579044688,0.5274320950226915,1.8852756069643162,2.596732737751691,9.235506837636214,2.8928615481559192,0.8443550626485684,2.8301459561759206,1.1955303419400811,1.6245317888196045,0.7380022230067983,2.9799747422966987,1.637830591981745,0.1677410552121204,0.002158024790536695,0.10383637561964089,0.09248118981574713,0.19891242095214706,0.,0.10184613384860115
MEX,2008,5,0,0,3,1,3,1,1,0,0,0,4,0,0,2.25,0,0.75,0,3,1,0,0,0,0,0,0,0,38.92855065970839,0.,0.08289365812524324,18.104961563896584,11.033702742176281,3.4647896789069694,8.87457662897849,13.815612441717988,0.8452666826615947,6.1879692654907545,8.629672787132256,26.34556777946188,11.494920845552883,0.7437744927861516,3.2131404433301896,1.937740756290506,1.9650129287916485,0.8171311519922426,3.2197673173458266,1.9890000763584854,0.17789478495873454,0.0002536752893958374,0.37948426314729644,0.1835254036922786,0.21020758756604951,0.,0.19403042871913806
RUS,2008,3,0,0,1,0,2,1,0,1,0,1,3,0,0.5,1.5,0,0.67,0.4,4,1.47,0,0,0,0,0,0,0,11.79830987693266,0.,0.24233241751039022,5.055125755856735,3.2426523737409383,2.0405390411701223,2.9770200179257045,2.1989293115775603,0.5580880508924445,1.1960522379053287,2.386226582334086,8.016460208816508,1.7184003669465058,1.2066392672092068,3.853870046880032,1.892636458915069,2.3185030716612243,1.230418497409573,3.79844168542733,2.306102460881677,0.27645062919616215,0.0178899180278939,0.061663480810563324,0.11925994014264182,0.33012414925600153,0.,0.1299827184466819
SAU,2008,1,0,0,1,1,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.236040835834892,0.,0.4842161973895456,7.223004577552347,4.150804385032508,1.9166358790977407,3.9066168603696734,4.610692783049869,0.5272455783855249,2.391619839521371,3.4813456923553243,11.264242917687682,3.7743744418749303,1.005352584824842,3.6848614811528386,1.889190791230076,2.1936430492397725,0.7881418791155019,3.6527059356482607,2.1086182430351825,0.12204534273256734,0.0030277716839676823,0.05698979458058151,0.06007671979233861,0.14511105995234985,0.,0.06644719615792996
TUR,2008,2,0,0,1,1,0,0,0,0,1,0,2,0,0.67,2,2.25,1.64,0.8,1,1.35,-0.16,0.25,0,0.0299999999999998,-0.2,0,-0.0699999999999998,12.37238325677503,0.,0.19096979499691552,5.297926473002026,3.3723859031502954,2.304753898143389,3.2008863859756493,2.4691384779166734,0.723894515485694,1.2000436513911994,2.6100887169857474,8.494745134344825,1.944355727083194,1.1482197459262602,3.736103238531319,1.6609329956584662,2.1829718290090145,1.250057392854217,4.129579458633764,2.346368901071224,0.3042015245180107,0.,0.0740133720259244,0.1266477834329079,0.36410197004193984,0.,0.14564262897794833
USA,2008,49,0,0,23,14,4,11,18,1,8,11,33,15,0.67,3,2,1.89,0.8,3,1.93,0.17,0,0.5,0.22,0.2,0,0.23,6.74593427504094,0.,0.2332051639622703,2.811607010340009,1.6618111697055837,1.673633107513819,2.318788770914288,0.8439297599587667,0.3290543893307431,0.4043011867098557,0.9118091651532088,5.177800290964664,0.5582644762999305,0.7134039298300201,3.7761661776944444,1.5082871199944505,1.999054653059797,0.6672202330989554,3.9919621555922564,2.0557984192504417,0.13500033955605548,0.0017209703800961618,0.06312850638117568,0.06648136274726875,0.16099348963869928,0.,0.07441290523053282
ZAF,2008,10,0,2,4,2,4,4,1,0,0,2,7,0,0.17,1,0,0.39,0.2,0,0.07,-0.16,0,0,-0.05,-0.2,0,-0.06,13.266338019431014,0.,0.3342665771651809,5.746069666842823,3.710213223003352,1.9072520235061716,3.2594592894754797,3.232614300985402,0.7004948748176076,1.5383991849925043,2.5749115564609504,9.132078949721171,2.5870195570786336,1.0803661685239994,3.5963036708735965,1.5686077266020275,2.082262533833245,1.0953008600597562,3.652552188180417,2.1045636793222213,0.24197010647769707,0.006064840330624445,0.09353623964455271,0.11381243099503684,0.28901936421824564,0.,0.12716291619805167
ARG,2009,4,0,0,2,0,0,3,0,0,0,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.569800252727948,0.1316260094117068,0.4775374493902963,6.655349544924366,2.36993916799012,3.1585530201779517,4.261262490183853,2.0695396918622455,0.6792539840834175,0.38609011507117214,2.272148635803596,8.550111742111472,1.6971440834922427,0.6600250606370888,2.289955777685274,1.2312146668034019,1.3919170217302992,0.704954151666277,2.15632571447862,1.3648986892053294,0.03571688720688891,0.05158645553822375,0.33464903254972245,0.1394533934830291,0.04363752811008684,0.,0.12580445636709342
AUS,2009,16,0,0,14,2,1,0,7,0,0,2,12,8,1.33,4.75,1.5,2.53,1.6,6,3.03,0,0.25,0.25,0.17,0,0,0.0799999999999996,11.288738851277811,0.28053880848580537,0.22968631321173466,6.623533191997852,3.1512740171343414,2.4146508850104986,3.3648161877841263,1.456161591393459,0.4396040659540405,0.5411246656580204,2.840324783424731,9.045276982242429,1.496334205526655,1.0878834874019168,3.51329016428667,1.9423015234911802,2.1799477257739373,0.8806773550317109,3.4576623269011546,2.0931973936961166,0.0874807266186456,0.059834058172441654,0.40145523465504307,0.18079416264337142,0.1063848939029976,0.,0.1695360845808872
BRA,2009,8,0,1,4,0,4,4,2,1,0,1,5,1,0.17,0.5,0,0.22,0.2,0,0.07,0,0,0,0,0,0,0,12.728087162639646,0.2023801516358586,0.15990166080028687,7.676406441784833,3.485573176361223,2.3560153341188217,4.1858215593838155,1.8630047614976173,0.4419263490769789,0.5532577978374029,3.087913272456582,9.921817005687869,1.822397166500859,0.8641873931463491,3.014068033317685,1.7730902829287798,1.8827990613481675,0.8709576922366411,3.0668193823788092,1.902983212697534,0.05169683161422421,0.07100317397765869,0.45168724647726416,0.18950731428939946,0.06284138717800625,0.,0.17142325909895445
CAN,2009,4,0,0,2,1,0,1,0,0,1,1,3,0,0.33,5.75,3.5,3.19,0.4,6,3.3,0,0,0.75,0.25,0,0,0.25,23.202684073964253,0.06846901424686062,0.05072930525892797,13.449349804135037,7.283963026422129,3.6239424423617326,8.135492356199334,4.103502710467871,0.18052823485166647,1.5303887621983205,3.010738112846681,19.67629966281977,4.118157247032388,1.010628674659316,3.1032491376617823,2.620966976236686,2.24244525043047,1.1445001919599411,3.120381349755513,2.2952126089500577,0.2501763345348862,0.024021979229903997,0.8302073247632401,0.36542855371807303,0.3033137636525006,0.,0.3802337303063294
CHN,2009,6,1,0,5,1,3,0,1,0,0,3,5,2,0.67,1.75,0.5,0.97,0.6,2,1.03,0,0,0.5,0.16,0,0,0.16,15.265147931952175,0.,0.3365031552541833,8.922305004183421,4.2637299208330575,2.397257860422653,5.031174472983866,2.372316814865333,0.6125284102533707,0.7578707348396634,2.9264787585177174,12.038655496801171,2.1216300005691062,1.1401732138175322,3.9481280160553274,2.4997902053460983,2.5290224011589433,1.010782450628574,3.89364426592984,2.468783224249603,0.11337023125690525,0.09427404024750102,0.4385015783451927,0.21488947216507237,0.13761588071852765,0.,0.194686502788479
DEU,2009,24,0,0,16,8,2,6,3,1,0,8,15,1,1.17,5.5,2.75,3.14,1.4,5,3.05,-0.16,0.25,0.25,0.11,-0.2,0,0.02,10.762934297728904,0.12354246090989165,0.31416619315491223,6.813825702293888,2.4879491385002916,2.4783102677808175,4.20641351896956,1.7746873869672886,0.9162365961283229,0.3727741926250917,3.068397748277421,8.137909924268424,1.7147999707869368,1.1981471491597797,3.837362286248961,2.3602867642541527,2.4649050313182617,1.3091711618990538,3.936602637933311,2.5340639053103393,-0.025363206817266504,0.13770012877596297,0.5266198623348813,0.2121223567540595,-0.027429267057443703,0.,0.16524461761669182
ESP,2009,6,0,0,2,0,0,4,0,1,0,1,3,0,1,5,2,2.67,1.2,5,2.73,-0.17,0.25,0.25,0.11,-0.2,0,0.00999999999999979,13.360607028716483,0.06948693781366883,0.32203584706207944,8.89862433675803,3.411752283036173,2.3716939154710666,4.641372700236293,1.9173166152591528,0.9743982200570593,0.18478667844018498,4.444126515225902,9.129577408521774,1.42941026967699,1.2376908924030023,4.321743905032184,2.7319754358878785,2.7632669211000627,1.4088014386280296,4.2634526108872315,2.8001755387741296,-0.08396507889157527,0.18026461476146088,0.4828480672650583,0.1914576964314816,-0.10009983401325294,0.,0.12743709063791636
FRA,2009,12,0,1,9,1,2,6,1,1,0,5,7,1,1.33,5,4.75,3.69,1.6,5,3.78,-0.17,0.25,0.75,0.27,-0.2,0,0.18,14.1279173544328,0.07454767694718735,0.06492301850744465,8.824550426584512,4.172357161634544,2.172892410858265,4.476334376231481,2.1281714154426536,0.9705459527376524,0.260130692834602,4.118691481826616,9.889203927553677,1.459010145927336,1.2104557290859477,4.3932583422711815,2.1753634276087106,2.593692243183372,1.3606456796283883,4.291108284243458,2.608123508627831,-0.06934694291270943,0.17536865112685687,0.38805957408277697,0.16448220590800058,-0.08344618716804347,0.,0.10170185615950925
GBR,2009,7,0,0,6,3,4,4,4,3,0,4,7,3,2,5,1,2.67,2.4,5,2.8,-0.17,0.25,0.5,0.2,-0.2,0,0.0999999999999996,15.601424436330328,0.100204661512475,0.20812828431999617,9.752717841400168,4.3130383044280975,2.247964307289804,4.972054795009489,2.1644588057624956,0.5806785238600813,0.4960977500372677,3.9921334977608653,11.221300015133266,1.763046324713212,1.056092052422703,4.045539222018077,2.589601740874677,2.5627040004899433,1.166772991061904,3.995172088235591,2.58289617552549,-0.0006484054240288722,0.13132289945656106,0.5110666753087252,0.2114686075770362,-0.0004629262889104674,0.,0.17035060918605155
IDN,2009,15,0,0,4,1,7,7,1,2,0,2,11,1,0,1,0,0.33,0,1,0.33,0,0,0,0,0,0,0,15.266611002386792,0.04170514826426864,0.9088161746594633,7.399113240725054,3.9934604694977103,3.6021651479232437,5.119854565653258,2.338994127900863,1.0006280494060893,1.0820970497627314,1.9391847314308894,12.071241181449148,2.1675787146808436,0.9327971300861319,3.8613875880633937,2.4991751462468006,2.4307823803954127,0.6314079587396939,3.631989097653076,2.2556084232311537,0.08906643796207354,0.1139063826770958,0.4743153723217103,0.22575819857277382,0.10801004250327585,0.,0.19737749795782927
IND,2009,12,0,0,3,6,3,5,1,0,2,1,9,0,0.5,3.5,0.75,1.58,0.6,4,1.78,0,0,0.25,0.0800000000000001,0,0,0.0800000000000001,12.455048380208154,0.18519363838614655,0.24848700358357353,8.074304919332157,3.150931342319853,2.355774514692584,3.4316074548177475,2.382201095790485,0.5472275795335977,0.43864638465350964,2.918750271496446,9.597289840610241,2.3912448531962323,0.9698850269624987,3.2635495604588387,1.8537449473172956,2.0285548594836964,0.9841450886212448,3.3502233622098796,2.0620743247648425,0.040694094581329075,0.0974687376388205,0.4759380308840695,0.20346509822412112,0.04993939820587284,0.,0.17502685323682213
ITA,2009,9,0,0,5,2,2,3,1,1,0,3,6,1,1.83,5,3,3.28,2,5,3.33,-0.17,0.25,0.5,0.2,-0.2,0,0.1,13.805861064724033,0.07805622405653304,0.3129576595499273,9.003605721114349,3.693011017695947,2.2419586535389078,4.765178872276517,1.9527909092974518,0.9581231352604049,0.298695979728836,4.282304957545725,9.477901676637341,1.3414622084068104,1.0746117327276439,4.103038558086076,2.3827142019717007,2.519645554265795,1.213931376514142,4.152238468193653,2.58226481569253,-0.05915765831848333,0.15778565518203833,0.4159566525397622,0.16909345360847455,-0.07097856187339567,0.,0.11465548357358346
JPN,2009,9,0,0,6,2,0,3,0,0,0,3,8,0,1.83,4.5,3,3.11,1,4,2.67,0.33,0,0,0.11,0.4,0,0.14,12.908021320006288,0.32842747250886356,0.2781986516383738,8.012782257563345,3.367983152000336,2.850110400043955,3.4010987909690447,2.3728544031308463,0.43956798917359396,0.6176510150227509,2.7303389371104885,10.263751510182608,2.607858810222496,0.8716685297266726,3.073434085768618,1.7355634409487055,1.8923268209264466,0.8440823587727235,3.2083100685739705,1.9283154194663403,0.05675125171829846,0.0748308009149811,0.525224539191981,0.21655766228447554,0.06891613338755129,0.,0.197088908202528
KOR,2009,11,0,2,3,2,4,3,1,2,1,1,8,1,1.17,5.5,3.25,3.31,0.2,5,2.82,0,0.25,0.25,0.17,0,0,0.0899999999999999,11.357957139165716,0.3383163513060676,0.06756750775720677,7.419444993679966,2.9681019893678955,2.2694053749492418,3.0487186524372594,1.8124666928743305,0.21277632613325836,0.42457200577691434,2.8644780580282796,9.175776466610841,2.0302363706113713,0.9495305426521203,2.914765309909564,1.6195322601727495,1.826406975144903,0.8651856731077178,3.026975327085319,1.8364985528556046,0.0955436244440878,0.03806593570830192,0.41583779744558735,0.1804003358861277,0.1158251250855326,0.,0.17646682022692903
MEX,2009,5,0,0,2,1,3,2,0,0,0,1,4,1,0.17,2.25,0,0.81,0.2,3,1.07,0.17,0,0,0.0600000000000001,0.2,0,0.0700000000000001,23.522188680597093,0.052196489836520955,0.06722346493669355,13.524146888014359,7.355917709657688,3.488491729310387,8.229246431930177,4.074061846616844,0.14156262323635949,1.5963621608901082,2.955215398090851,19.845916975223723,4.045265768525261,0.9796842885705199,3.229796932734589,2.7837103750639907,2.3283221296382144,1.1074673971030555,3.2169833159655745,2.369293218322921,0.24886200943018738,0.023008888817476945,0.8514833883869782,0.37159112432009195,0.30171850570076264,0.,0.38684309264516864
RUS,2009,7,0,1,5,2,3,4,1,2,1,3,5,0,0.5,1.5,0,0.67,0.4,4,1.47,0,0,0,0,0,0,0,12.377919196699494,0.17244597153157104,0.18671061144209422,7.665678758235176,3.3987702390149908,2.3858585831806516,3.7497382091678357,1.711131718501237,0.7391169285260366,0.2580556576854068,3.6556816589947823,8.858038355043545,1.3997747173583903,1.1843411580147107,4.000013676230614,2.293908930654597,2.492349319161028,1.2296119934834389,3.8381234482233104,2.4529618093340337,-0.03214925665089856,0.14139021749530323,0.40593026541181154,0.17061350768464298,-0.037820438775000416,0.,0.12282021595746999
SAU,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.770415269407362,0.16627927915210167,0.324621933950817,7.168532877674277,3.5475737995853276,2.455106755068804,4.084591500500855,1.6904567937196346,0.4958435637352392,0.6870561400941321,2.711365174834903,10.103035128691387,1.6424704839252136,1.1042481592187703,3.7413152333761235,2.266042053616941,2.3695678840510945,0.9207135714908274,3.643971021578378,2.2767824605505202,0.0944872119100434,0.07715914812859198,0.44857252696092365,0.20513959786416644,0.1152531547055175,0.,0.18891430757287536
TUR,2009,2,0,0,0,1,2,1,0,0,0,0,2,0,0.83,2,2.25,1.69,1,1,1.42,0.16,0,0,0.05,0.2,0,0.0699999999999998,12.907527764355484,0.10313921394499662,0.29489260559048697,8.26837185521235,3.5529226025013307,2.386266890068944,4.363563703751254,1.9028944602433853,1.0092716004573774,0.3655599751673555,3.9691774110638365,9.08911935257217,1.383283937412446,1.1141102389380935,3.9475464452501843,2.144324992027416,2.4021950951563404,1.2144823548378592,4.131337488999759,2.4959165884532806,-0.056143622407472726,0.14863540204389705,0.42782649253688854,0.17241832207119845,-0.06705217150823356,0.,0.11997327687209391
USA,2009,28,0,0,16,9,4,10,5,0,2,3,24,5,1,3,3,2.33,1.2,3,2.4,0.33,0,1,0.44,0.4,0,0.47,7.483040366894381,0.18433067302641046,0.14504402462849297,4.580022005680309,1.7843836395873764,1.8861042445458602,2.105762517591865,0.8630200577254398,0.4045521048755596,0.32494670514174495,2.3536091100386707,5.6034811358673995,0.9986022180295031,0.745746066940933,3.7849093322127265,1.82218680515582,2.1170183588770852,0.7066564095378878,3.955473270018486,2.161602224906096,0.028311701635203596,0.05904071147515455,0.3782757374508037,0.15470805280132746,0.033619348404224765,0.,0.1373899261093832
